            Unix Timestamp,               UTC_Date_&_Time,                 Hora de Chile,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                1660332300,           2022-08-12 19:25:00,           2022-08-12 15:25:00,      3.040000,     14.653000,          6.452473,                    77.806292,      0.911000
                1660333200,           2022-08-12 19:40:00,           2022-08-12 15:40:00,      3.040000,     14.662000,          6.495830,                    78.343262,      0.911000
                1660334100,           2022-08-12 19:55:00,           2022-08-12 15:55:00,      3.040000,     14.696000,          6.539455,                    78.923251,      0.911000
                1660335000,           2022-08-12 20:10:00,           2022-08-12 16:10:00,      3.040000,     14.748000,          6.557153,                    79.219440,      0.911000
                1660335900,           2022-08-12 20:25:00,           2022-08-12 16:25:00,      3.040000,     14.783000,          6.605697,                    79.861915,      0.911000
                1660336800,           2022-08-12 20:40:00,           2022-08-12 16:40:00,      3.040000,     14.757000,          6.632358,                    80.142469,      0.911000
                1660337700,           2022-08-12 20:55:00,           2022-08-12 16:55:00,      3.040000,     14.748000,          6.581645,                    79.515329,      0.911000
                1660338600,           2022-08-12 21:10:00,           2022-08-12 17:10:00,      3.040000,     14.714000,          6.544545,                    79.013213,      0.911000
                1660339500,           2022-08-12 21:25:00,           2022-08-12 17:25:00,      3.040000,     14.731000,          6.512888,                    78.657839,      0.911000
                1660340400,           2022-08-12 21:40:00,           2022-08-12 17:40:00,      3.040000,     14.739000,          6.469706,                    78.148850,      0.911000
                1660341300,           2022-08-12 21:55:00,           2022-08-12 17:55:00,      3.040000,     14.696000,          6.382723,                    77.031693,      0.911000
                1660342200,           2022-08-12 22:10:00,           2022-08-12 18:10:00,      3.040000,     14.739000,          6.216632,                    75.091923,      0.911000
                1660343100,           2022-08-12 22:25:00,           2022-08-12 18:25:00,      3.040000,     14.696000,          6.069261,                    73.248579,      0.911000
                1660344000,           2022-08-12 22:40:00,           2022-08-12 18:40:00,      3.040000,     14.705000,          5.922412,                    71.489204,      0.910000
                1660344900,           2022-08-12 22:55:00,           2022-08-12 18:55:00,      3.040000,     14.714000,          5.776375,                    69.738992,      0.910000
                1660345800,           2022-08-12 23:10:00,           2022-08-12 19:10:00,      3.040000,     14.791000,          5.629325,                    68.068639,      0.911000
                1660346700,           2022-08-12 23:25:00,           2022-08-12 19:25:00,      3.040000,     14.757000,          5.492676,                    66.371065,      0.910000
                1660347600,           2022-08-12 23:40:00,           2022-08-12 19:40:00,      3.040000,     14.705000,          5.360783,                    64.709800,      0.910000
                1660348500,           2022-08-12 23:55:00,           2022-08-12 19:55:00,      3.040000,     14.653000,          5.240338,                    63.189930,      0.910000
                1660349400,           2022-08-13 00:10:00,           2022-08-12 20:10:00,      3.040000,     14.645000,          5.114569,                    61.663444,      0.910000
                1660350300,           2022-08-13 00:25:00,           2022-08-12 20:25:00,      3.040000,     14.679000,          4.994859,                    60.261294,      0.910000
                1660351200,           2022-08-13 00:40:00,           2022-08-12 20:40:00,      3.040000,     14.601000,          4.894648,                    58.959834,      0.910000
                1660352100,           2022-08-13 00:55:00,           2022-08-12 20:55:00,      3.040000,     14.636000,          4.780656,                    57.627226,      0.910000
                1660353000,           2022-08-13 01:10:00,           2022-08-12 21:10:00,      3.040000,     14.601000,          4.687337,                    56.462619,      0.910000
                1660353900,           2022-08-13 01:25:00,           2022-08-12 21:25:00,      3.040000,     14.619000,          4.587898,                    55.284792,      0.910000
                1660354800,           2022-08-13 01:40:00,           2022-08-12 21:40:00,      3.040000,     14.645000,          4.488512,                    54.115429,      0.910000
                1660355700,           2022-08-13 01:55:00,           2022-08-12 21:55:00,      3.040000,     14.662000,          4.396398,                    53.022972,      0.909000
                1660356600,           2022-08-13 02:10:00,           2022-08-12 22:10:00,      3.040000,     14.688000,          4.309241,                    51.998941,      0.910000
                1660357500,           2022-08-13 02:25:00,           2022-08-12 22:25:00,      3.040000,     14.705000,          4.221198,                    50.953918,      0.909000
                1660358400,           2022-08-13 02:40:00,           2022-08-12 22:40:00,      3.040000,     14.731000,          4.127496,                    49.848838,      0.909000
                1660359300,           2022-08-13 02:55:00,           2022-08-12 22:55:00,      3.040000,     14.645000,          4.057536,                    48.919403,      0.909000
                1660360200,           2022-08-13 03:10:00,           2022-08-12 23:10:00,      3.040000,     14.584000,          3.989390,                    48.038884,      0.910000
                1660361100,           2022-08-13 03:25:00,           2022-08-12 23:25:00,      3.040000,     14.558000,          3.914953,                    47.117894,      0.909000
                1660362000,           2022-08-13 03:40:00,           2022-08-12 23:40:00,      3.040000,     14.524000,          3.847817,                    46.278212,      0.909000
                1660362900,           2022-08-13 03:55:00,           2022-08-12 23:55:00,      3.040000,     14.541000,          3.780187,                    45.480380,      0.910000
                1660363800,           2022-08-13 04:10:00,           2022-08-13 00:10:00,      3.040000,     14.567000,          3.710976,                    44.671046,      0.910000
                1660364700,           2022-08-13 04:25:00,           2022-08-13 00:25:00,      3.040000,     14.567000,          3.650582,                    43.944048,      0.909000
                1660365600,           2022-08-13 04:40:00,           2022-08-13 00:40:00,      3.040000,     14.550000,          3.593353,                    43.240356,      0.909000
                1660366500,           2022-08-13 04:55:00,           2022-08-13 00:55:00,      3.040000,     14.576000,          3.534743,                    42.557328,      0.910000
                1660367400,           2022-08-13 05:10:00,           2022-08-13 01:10:00,      3.040000,     14.601000,          3.480203,                    41.921750,      0.909000
                1660368300,           2022-08-13 05:25:00,           2022-08-13 01:25:00,      3.040000,     14.593000,          3.431187,                    41.324670,      0.910000
                1660369200,           2022-08-13 05:40:00,           2022-08-13 01:40:00,      3.040000,     14.653000,          3.372754,                    40.669905,      0.909000
                1660370100,           2022-08-13 05:55:00,           2022-08-13 01:55:00,      3.040000,     14.662000,          3.322195,                    40.067489,      0.909000
                1660371000,           2022-08-13 06:10:00,           2022-08-13 02:10:00,      3.040000,     14.584000,          3.282596,                    39.527903,      0.910000
                1660371900,           2022-08-13 06:25:00,           2022-08-13 02:25:00,      3.040000,     14.619000,          3.226465,                    38.879342,      0.910000
                1660372800,           2022-08-13 06:40:00,           2022-08-13 02:40:00,      3.040000,     14.541000,          3.182800,                    38.293066,      0.909000
                1660373700,           2022-08-13 06:55:00,           2022-08-13 02:55:00,      3.040000,     14.541000,          3.138731,                    37.762855,      0.909000
                1660374600,           2022-08-13 07:10:00,           2022-08-13 03:10:00,      3.040000,     14.593000,          3.090844,                    37.225624,      0.909000
                1660375500,           2022-08-13 07:25:00,           2022-08-13 03:25:00,      3.040000,     14.550000,          3.056349,                    36.778363,      0.909000
                1660376400,           2022-08-13 07:40:00,           2022-08-13 03:40:00,      3.040000,     14.481000,          3.025811,                    36.360346,      0.909000
                1660377300,           2022-08-13 07:55:00,           2022-08-13 03:55:00,      3.040000,     14.558000,          2.982938,                    35.900751,      0.909000
                1660378200,           2022-08-13 08:10:00,           2022-08-13 04:10:00,      3.040000,     14.550000,          2.948622,                    35.482036,      0.909000
                1660379100,           2022-08-13 08:25:00,           2022-08-13 04:25:00,      3.040000,     14.567000,          2.911978,                    35.053066,      0.909000
                1660380000,           2022-08-13 08:40:00,           2022-08-13 04:40:00,      3.040000,     14.576000,          2.879375,                    34.666879,      0.909000
                1660380900,           2022-08-13 08:55:00,           2022-08-13 04:55:00,      3.040000,     14.645000,          2.839704,                    34.236694,      0.909000
                1660381800,           2022-08-13 09:10:00,           2022-08-13 05:10:00,      3.040000,     14.662000,          2.805500,                    33.835862,      0.909000
                1660382700,           2022-08-13 09:25:00,           2022-08-13 05:25:00,      3.040000,     14.627000,          2.780037,                    33.505201,      0.909000
                1660383600,           2022-08-13 09:40:00,           2022-08-13 05:40:00,      3.040000,     14.619000,          2.746536,                    33.096126,      0.909000
                1660384500,           2022-08-13 09:55:00,           2022-08-13 05:55:00,      3.040000,     14.610000,          2.712215,                    32.676648,      0.909000
                1660385400,           2022-08-13 10:10:00,           2022-08-13 06:10:00,      3.040000,     14.576000,          2.684315,                    32.318414,      0.909000
                1660386300,           2022-08-13 10:25:00,           2022-08-13 06:25:00,      3.040000,     14.524000,          2.657972,                    31.967791,      0.909000
                1660387200,           2022-08-13 10:40:00,           2022-08-13 06:40:00,      3.040000,     14.481000,          2.630040,                    31.604476,      0.909000
                1660388100,           2022-08-13 10:55:00,           2022-08-13 06:55:00,      3.040000,     14.498000,          2.602368,                    31.282653,      0.909000
                1660389000,           2022-08-13 11:10:00,           2022-08-13 07:10:00,      3.040000,     14.498000,          2.577887,                    30.988367,      0.909000
                1660389900,           2022-08-13 11:25:00,           2022-08-13 07:25:00,      3.040000,     14.481000,          2.550886,                    30.653302,      0.909000
                1660390800,           2022-08-13 11:40:00,           2022-08-13 07:40:00,      3.040000,     14.558000,          2.525092,                    30.390403,      0.909000
                1660391700,           2022-08-13 11:55:00,           2022-08-13 07:55:00,      3.040000,     14.489000,          2.571320,                    30.903833,      0.909000
                1660392600,           2022-08-13 12:10:00,           2022-08-13 08:10:00,      3.040000,     14.550000,          2.663798,                    32.054627,      0.910000
                1660393500,           2022-08-13 12:25:00,           2022-08-13 08:25:00,      3.040000,     14.593000,          2.751316,                    33.136409,      0.909000
                1660394400,           2022-08-13 12:40:00,           2022-08-13 08:40:00,      3.040000,     14.619000,          2.837135,                    34.187855,      0.910000
                1660395300,           2022-08-13 12:55:00,           2022-08-13 08:55:00,      3.040000,     14.670000,          2.914101,                    35.151298,      0.909000
                1660396200,           2022-08-13 13:10:00,           2022-08-13 09:10:00,      3.040000,     14.696000,          2.982795,                    35.998696,      0.909000
                1660397100,           2022-08-13 13:25:00,           2022-08-13 09:25:00,      3.040000,     14.705000,          3.050593,                    36.823591,      0.909000
                1660398000,           2022-08-13 13:40:00,           2022-08-13 09:40:00,      3.040000,     14.679000,          3.121481,                    37.659616,      0.909000
                1660398900,           2022-08-13 13:55:00,           2022-08-13 09:55:00,      3.040000,     14.610000,          3.194586,                    38.488233,      0.910000
                1660399800,           2022-08-13 14:10:00,           2022-08-13 10:10:00,      3.040000,     14.593000,          3.258159,                    39.240742,      0.910000
                1660400700,           2022-08-13 14:25:00,           2022-08-13 10:25:00,      3.040000,     14.593000,          3.401805,                    40.970795,      0.910000
                1660401600,           2022-08-13 14:40:00,           2022-08-13 10:40:00,      3.040000,     14.636000,          3.547333,                    42.760445,      0.910000
                1660402500,           2022-08-13 14:55:00,           2022-08-13 10:55:00,      3.040000,     14.627000,          3.700730,                    44.601462,      0.910000
                1660403400,           2022-08-13 15:10:00,           2022-08-13 11:10:00,      3.040000,     14.645000,          3.839600,                    46.291868,      0.910000
                1660404300,           2022-08-13 15:25:00,           2022-08-13 11:25:00,      3.040000,     14.696000,          3.970529,                    47.919447,      0.910000
                1660405200,           2022-08-13 15:40:00,           2022-08-13 11:40:00,      3.040000,     14.705000,          4.095485,                    49.436435,      0.910000
                1660406100,           2022-08-13 15:55:00,           2022-08-13 11:55:00,      3.040000,     14.748000,          4.223127,                    51.021186,      0.910000
                1660407000,           2022-08-13 16:10:00,           2022-08-13 12:10:00,      3.040000,     14.791000,          4.334458,                    52.411371,      0.910000
                1660407900,           2022-08-13 16:25:00,           2022-08-13 12:25:00,      3.040000,     14.834000,          4.447438,                    53.823830,      0.910000
                1660408800,           2022-08-13 16:40:00,           2022-08-13 12:40:00,      3.040000,     14.800000,          4.557412,                    55.117219,      0.910000
                1660409700,           2022-08-13 16:55:00,           2022-08-13 12:55:00,      3.040000,     14.774000,          4.669884,                    56.448038,      0.910000
                1660410600,           2022-08-13 17:10:00,           2022-08-13 13:10:00,      3.040000,     14.731000,          4.764254,                    57.539126,      0.910000
                1660411500,           2022-08-13 17:25:00,           2022-08-13 13:25:00,      3.040000,     14.739000,          4.850851,                    58.594381,      0.910000
                1660412400,           2022-08-13 17:40:00,           2022-08-13 13:40:00,      3.040000,     14.722000,          4.945412,                    59.716243,      0.910000
                1660413300,           2022-08-13 17:55:00,           2022-08-13 13:55:00,      3.040000,     14.722000,          5.036026,                    60.810416,      0.910000
                1660414200,           2022-08-13 18:10:00,           2022-08-13 14:10:00,      3.040000,     14.757000,          5.112238,                    61.774020,      0.910000
                1660415100,           2022-08-13 18:25:00,           2022-08-13 14:25:00,      3.040000,     14.670000,          5.214363,                    62.898177,      0.911000
                1660416000,           2022-08-13 18:40:00,           2022-08-13 14:40:00,      3.040000,     14.757000,          5.277966,                    63.776596,      0.911000
                1660416900,           2022-08-13 18:55:00,           2022-08-13 14:55:00,      3.040000,     14.765000,          5.351511,                    64.675651,      0.911000
                1660417800,           2022-08-13 19:10:00,           2022-08-13 15:10:00,      3.040000,     14.791000,          5.417052,                    65.501873,      0.911000
                1660418700,           2022-08-13 19:25:00,           2022-08-13 15:25:00,      3.040000,     14.860000,          5.465019,                    66.173246,      0.911000
                1660419600,           2022-08-13 19:40:00,           2022-08-13 15:40:00,      3.040000,     14.817000,          5.532404,                    66.931532,      0.911000
                1660420500,           2022-08-13 19:55:00,           2022-08-13 15:55:00,      3.040000,     14.834000,          5.578281,                    67.509529,      0.911000
                1660421400,           2022-08-13 20:10:00,           2022-08-13 16:10:00,      3.040000,     14.808000,          5.627848,                    68.073957,      0.911000
                1660422300,           2022-08-13 20:25:00,           2022-08-13 16:25:00,      3.040000,     14.688000,          5.692868,                    68.694944,      0.911000
                1660423200,           2022-08-13 20:40:00,           2022-08-13 16:40:00,      3.040000,     14.808000,          5.715209,                    69.130669,      0.911000
                1660424100,           2022-08-13 20:55:00,           2022-08-13 16:55:00,      3.040000,     14.748000,          5.773430,                    69.750981,      0.911000
                1660425000,           2022-08-13 21:10:00,           2022-08-13 17:10:00,      3.040000,     14.774000,          5.818577,                    70.333071,      0.911000
                1660425900,           2022-08-13 21:25:00,           2022-08-13 17:25:00,      3.040000,     14.817000,          5.846745,                    70.734460,      0.911000
                1660426800,           2022-08-13 21:40:00,           2022-08-13 17:40:00,      3.040000,     14.800000,          5.890671,                    71.241623,      0.911000
                1660427700,           2022-08-13 21:55:00,           2022-08-13 17:55:00,      3.040000,     14.808000,          5.810735,                    70.286139,      0.911000
                1660428600,           2022-08-13 22:10:00,           2022-08-13 18:10:00,      3.040000,     14.843000,          5.615922,                    67.977314,      0.911000
                1660429500,           2022-08-13 22:25:00,           2022-08-13 18:25:00,      3.040000,     14.783000,          5.433310,                    65.687930,      0.910000
                1660430400,           2022-08-13 22:40:00,           2022-08-13 18:40:00,      3.040000,     14.696000,          5.272543,                    63.633164,      0.911000
                1660431300,           2022-08-13 22:55:00,           2022-08-13 18:55:00,      3.040000,     14.645000,          5.107223,                    61.574876,      0.911000
                1660432200,           2022-08-13 23:10:00,           2022-08-13 19:10:00,      3.040000,     14.645000,          4.935812,                    59.508275,      0.910000
                1660433100,           2022-08-13 23:25:00,           2022-08-13 19:25:00,      3.040000,     14.619000,          4.777258,                    57.566605,      0.910000
                1660434000,           2022-08-13 23:40:00,           2022-08-13 19:40:00,      3.040000,     14.593000,          4.626879,                    55.725393,      0.910000
                1660434900,           2022-08-13 23:55:00,           2022-08-13 19:55:00,      3.040000,     14.619000,          4.472813,                    53.898000,      0.910000
                1660435800,           2022-08-14 00:10:00,           2022-08-13 20:10:00,      3.040000,     14.593000,          4.335506,                    52.216138,      0.910000
                1660436700,           2022-08-14 00:25:00,           2022-08-13 20:25:00,      3.040000,     14.636000,          4.183176,                    50.425053,      0.910000
                1660437600,           2022-08-14 00:40:00,           2022-08-13 20:40:00,      3.040000,     14.653000,          4.049427,                    48.829477,      0.910000
                1660438500,           2022-08-14 00:55:00,           2022-08-13 20:55:00,      3.040000,     14.636000,          3.921982,                    47.276562,      0.910000
                1660439400,           2022-08-14 01:10:00,           2022-08-13 21:10:00,      3.040000,     14.653000,          3.792307,                    45.729036,      0.910000
                1660440300,           2022-08-14 01:25:00,           2022-08-13 21:25:00,      3.040000,     14.688000,          3.667630,                    44.256723,      0.910000
                1660441200,           2022-08-14 01:40:00,           2022-08-13 21:40:00,      3.040000,     14.705000,          3.541202,                    42.745715,      0.910000
                1660442100,           2022-08-14 01:55:00,           2022-08-13 21:55:00,      3.040000,     14.662000,          3.430758,                    41.376820,      0.910000
                1660443000,           2022-08-14 02:10:00,           2022-08-13 22:10:00,      3.040000,     14.696000,          3.324828,                    40.126626,      0.910000
                1660443900,           2022-08-14 02:25:00,           2022-08-13 22:25:00,      3.040000,     14.584000,          3.244236,                    39.065991,      0.910000
                1660444800,           2022-08-14 02:40:00,           2022-08-13 22:40:00,      3.040000,     14.576000,          3.161763,                    38.066748,      0.910000
                1660445700,           2022-08-14 02:55:00,           2022-08-13 22:55:00,      3.040000,     14.576000,          3.082596,                    37.113606,      0.910000
                1660446600,           2022-08-14 03:10:00,           2022-08-13 23:10:00,      3.040000,     14.593000,          3.012491,                    36.281959,      0.910000
                1660447500,           2022-08-14 03:25:00,           2022-08-13 23:25:00,      3.040000,     14.593000,          2.947197,                    35.495571,      0.910000
                1660448400,           2022-08-14 03:40:00,           2022-08-13 23:40:00,      3.040000,     14.610000,          2.887697,                    34.790846,      0.910000
                1660449300,           2022-08-14 03:55:00,           2022-08-13 23:55:00,      3.040000,     14.576000,          2.839384,                    34.185394,      0.910000
                1660450200,           2022-08-14 04:10:00,           2022-08-14 00:10:00,      3.040000,     14.688000,          2.777865,                    33.520060,      0.910000
                1660451100,           2022-08-14 04:25:00,           2022-08-14 00:25:00,      3.040000,     14.679000,          2.728030,                    32.912771,      0.910000
                1660452000,           2022-08-14 04:40:00,           2022-08-14 00:40:00,      3.040000,     14.653000,          2.687918,                    32.411906,      0.910000
                1660452900,           2022-08-14 04:55:00,           2022-08-14 00:55:00,      3.040000,     14.679000,          2.639055,                    31.839314,      0.910000
                1660453800,           2022-08-14 05:10:00,           2022-08-14 01:10:00,      3.040000,     14.636000,          2.596426,                    31.297969,      0.909000
                1660454700,           2022-08-14 05:25:00,           2022-08-14 01:25:00,      3.040000,     14.619000,          2.558808,                    30.833984,      0.909000
                1660455600,           2022-08-14 05:40:00,           2022-08-14 01:40:00,      3.040000,     14.627000,          2.520479,                    30.376999,      0.910000
                1660456500,           2022-08-14 05:55:00,           2022-08-14 01:55:00,      3.040000,     14.567000,          2.487587,                    29.944435,      0.909000
                1660457400,           2022-08-14 06:10:00,           2022-08-14 02:10:00,      3.040000,     14.593000,          2.455046,                    29.568175,      0.909000
                1660458300,           2022-08-14 06:25:00,           2022-08-14 02:25:00,      3.040000,     14.593000,          2.424847,                    29.204470,      0.909000
                1660459200,           2022-08-14 06:40:00,           2022-08-14 02:40:00,      3.040000,     14.636000,          2.396450,                    28.887406,      0.909000
                1660460100,           2022-08-14 06:55:00,           2022-08-14 02:55:00,      3.040000,     14.662000,          2.367982,                    28.559161,      0.909000
                1660461000,           2022-08-14 07:10:00,           2022-08-14 03:10:00,      3.040000,     14.636000,          2.344211,                    28.257708,      0.909000
                1660461900,           2022-08-14 07:25:00,           2022-08-14 03:25:00,      3.040000,     14.696000,          2.316686,                    27.959579,      0.909000
                1660462800,           2022-08-14 07:40:00,           2022-08-14 03:40:00,      3.040000,     14.739000,          2.294807,                    27.719422,      0.909000
                1660463700,           2022-08-14 07:55:00,           2022-08-14 03:55:00,      3.040000,     14.714000,          2.275938,                    27.477715,      0.909000
                1660464600,           2022-08-14 08:10:00,           2022-08-14 04:10:00,      3.040000,     14.662000,          2.255338,                    27.200607,      0.909000
                1660465500,           2022-08-14 08:25:00,           2022-08-14 04:25:00,      3.040000,     14.610000,          2.235557,                    26.933897,      0.909000
                1660466400,           2022-08-14 08:40:00,           2022-08-14 04:40:00,      3.040000,     14.610000,          2.211072,                    26.638892,      0.909000
                1660467300,           2022-08-14 08:55:00,           2022-08-14 04:55:00,      3.040000,     14.576000,          2.192993,                    26.403034,      0.909000
                1660468200,           2022-08-14 09:10:00,           2022-08-14 05:10:00,      3.040000,     14.567000,          2.175006,                    26.181732,      0.909000
                1660469100,           2022-08-14 09:25:00,           2022-08-14 05:25:00,      3.040000,     14.593000,          2.156327,                    25.970451,      0.909000
                1660470000,           2022-08-14 09:40:00,           2022-08-14 05:40:00,      3.040000,     14.567000,          2.143177,                    25.798585,      0.909000
                1660470900,           2022-08-14 09:55:00,           2022-08-14 05:55:00,      3.040000,     14.619000,          2.123770,                    25.591715,      0.909000
                1660471800,           2022-08-14 10:10:00,           2022-08-14 06:10:00,      3.040000,     14.576000,          2.115459,                    25.469544,      0.909000
                1660472700,           2022-08-14 10:25:00,           2022-08-14 06:25:00,      3.040000,     14.601000,          2.098406,                    25.276927,      0.909000
                1660473600,           2022-08-14 10:40:00,           2022-08-14 06:40:00,      3.040000,     14.601000,          2.084531,                    25.109791,      0.909000
                1660474500,           2022-08-14 10:55:00,           2022-08-14 06:55:00,      3.040000,     14.627000,          2.069111,                    24.937077,      0.909000
                1660475400,           2022-08-14 11:10:00,           2022-08-14 07:10:00,      3.040000,     14.696000,          2.053018,                    24.777428,      0.909000
                1660476300,           2022-08-14 11:25:00,           2022-08-14 07:25:00,      3.040000,     14.731000,          2.036808,                    24.599061,      0.909000
                1660477200,           2022-08-14 11:40:00,           2022-08-14 07:40:00,      3.040000,     14.662000,          2.027600,                    24.453966,      0.909000
                1660478100,           2022-08-14 11:55:00,           2022-08-14 07:55:00,      3.040000,     14.610000,          2.121290,                    25.557210,      0.909000
                1660479000,           2022-08-14 12:10:00,           2022-08-14 08:10:00,      3.040000,     14.627000,          2.302549,                    27.750491,      0.909000
                1660479900,           2022-08-14 12:25:00,           2022-08-14 08:25:00,      3.040000,     14.593000,          2.486060,                    29.941709,      0.910000
                1660480800,           2022-08-14 12:40:00,           2022-08-14 08:40:00,      3.040000,     14.670000,          2.660239,                    32.089098,      0.910000
                1660481700,           2022-08-14 12:55:00,           2022-08-14 08:55:00,      3.040000,     14.610000,          2.836277,                    34.171336,      0.910000
                1660482600,           2022-08-14 13:10:00,           2022-08-14 09:10:00,      3.040000,     14.696000,          2.986060,                    36.038104,      0.910000
                1660483500,           2022-08-14 13:25:00,           2022-08-14 09:25:00,      3.040000,     14.627000,          3.150599,                    37.971249,      0.910000
                1660484400,           2022-08-14 13:40:00,           2022-08-14 09:40:00,      3.040000,     14.696000,          3.291360,                    39.722700,      0.910000
                1660485300,           2022-08-14 13:55:00,           2022-08-14 09:55:00,      3.040000,     14.696000,          3.436663,                    41.476331,      0.910000
                1660486200,           2022-08-14 14:10:00,           2022-08-14 10:10:00,      3.040000,     14.834000,          3.558277,                    43.063016,      0.910000
                1660487100,           2022-08-14 14:25:00,           2022-08-14 10:25:00,      3.040000,     14.808000,          3.696108,                    44.707791,      0.910000
                1660488000,           2022-08-14 14:40:00,           2022-08-14 10:40:00,      3.040000,     14.791000,          3.827451,                    46.280751,      0.910000
                1660488900,           2022-08-14 14:55:00,           2022-08-14 10:55:00,      3.040000,     14.739000,          3.964277,                    47.885276,      0.910000
                1660489800,           2022-08-14 15:10:00,           2022-08-14 11:10:00,      3.040000,     14.739000,          4.079384,                    49.275685,      0.910000
                1660490700,           2022-08-14 15:25:00,           2022-08-14 11:25:00,      3.040000,     14.705000,          4.196708,                    50.658304,      0.910000
                1660491600,           2022-08-14 15:40:00,           2022-08-14 11:40:00,      3.040000,     14.705000,          4.310993,                    52.037834,      0.910000
                1660492500,           2022-08-14 15:55:00,           2022-08-14 11:55:00,      3.040000,     14.722000,          4.421319,                    53.387780,      0.910000
                1660493400,           2022-08-14 16:10:00,           2022-08-14 12:10:00,      3.040000,     14.731000,          4.535674,                    54.778510,      0.910000
                1660494300,           2022-08-14 16:25:00,           2022-08-14 12:25:00,      3.040000,     14.739000,          4.647576,                    56.138978,      0.911000
                1660495200,           2022-08-14 16:40:00,           2022-08-14 12:40:00,      3.040000,     14.791000,          4.744309,                    57.367202,      0.910000
                1660496100,           2022-08-14 16:55:00,           2022-08-14 12:55:00,      3.040000,     14.791000,          4.852078,                    58.670329,      0.911000
                1660497000,           2022-08-14 17:10:00,           2022-08-14 13:10:00,      3.040000,     14.826000,          4.950333,                    59.900379,      0.911000
                1660497900,           2022-08-14 17:25:00,           2022-08-14 13:25:00,      3.040000,     14.834000,          5.043478,                    61.037231,      0.911000
                1660498800,           2022-08-14 17:40:00,           2022-08-14 13:40:00,      3.040000,     14.774000,          5.138505,                    62.112579,      0.911000
                1660499700,           2022-08-14 17:55:00,           2022-08-14 13:55:00,      3.040000,     14.748000,          5.231355,                    63.201964,      0.911000
                1660500600,           2022-08-14 18:10:00,           2022-08-14 14:10:00,      3.040000,     14.765000,          5.310690,                    64.182320,      0.911000
                1660501500,           2022-08-14 18:25:00,           2022-08-14 14:25:00,      3.040000,     14.696000,          5.408050,                    65.268573,      0.911000
                1660502400,           2022-08-14 18:40:00,           2022-08-14 14:40:00,      3.040000,     14.739000,          5.483535,                    66.236697,      0.911000
                1660503300,           2022-08-14 18:55:00,           2022-08-14 14:55:00,      3.040000,     14.739000,          5.573335,                    67.321413,      0.911000
                1660504200,           2022-08-14 19:10:00,           2022-08-14 15:10:00,      3.040000,     14.791000,          5.642388,                    68.226593,      0.911000
                1660505100,           2022-08-14 19:25:00,           2022-08-14 15:25:00,      3.040000,     14.783000,          5.729672,                    69.270908,      0.911000
                1660506000,           2022-08-14 19:40:00,           2022-08-14 15:40:00,      3.040000,     14.826000,          5.797842,                    70.155466,      0.911000
                1660506900,           2022-08-14 19:55:00,           2022-08-14 15:55:00,      3.040000,     14.877000,          5.857115,                    70.945063,      0.911000
                1660507800,           2022-08-14 20:10:00,           2022-08-14 16:10:00,      3.040000,     14.886000,          5.914360,                    71.651351,      0.911000
                1660508700,           2022-08-14 20:25:00,           2022-08-14 16:25:00,      3.040000,     14.800000,          5.995177,                    72.505507,      0.911000
