            Unix Timestamp,               UTC_Date_&_Time,                 Hora de Chile,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                1655097540,           2022-06-13 05:19:00,           2022-06-13 01:19:00,      3.070000,     14.800000,          6.267870,                    75.803456,      0.915000
                1655098440,           2022-06-13 05:34:00,           2022-06-13 01:34:00,      3.070000,     14.783000,          6.238305,                    75.420207,      0.915000
                1655099340,           2022-06-13 05:49:00,           2022-06-13 01:49:00,      3.070000,     14.783000,          6.208914,                    75.064870,      0.915000
                1655100240,           2022-06-13 06:04:00,           2022-06-13 02:04:00,      3.070000,     14.757000,          6.182526,                    74.706908,      0.915000
                1655101140,           2022-06-13 06:19:00,           2022-06-13 02:19:00,      3.070000,     14.748000,          6.164475,                    74.475348,      0.915000
                1655102040,           2022-06-13 06:34:00,           2022-06-13 02:34:00,      3.070000,     14.765000,          6.144236,                    74.256133,      0.915000
                1655102940,           2022-06-13 06:49:00,           2022-06-13 02:49:00,      3.070000,     14.800000,          6.114378,                    73.947126,      0.915000
                1655103840,           2022-06-13 07:04:00,           2022-06-13 03:04:00,      3.070000,     14.826000,          6.084427,                    73.623227,      0.914000
                1655104740,           2022-06-13 07:19:00,           2022-06-13 03:19:00,      3.070000,     14.791000,          6.065302,                    73.340380,      0.915000
                1655105640,           2022-06-13 07:34:00,           2022-06-13 03:34:00,      3.070000,     14.731000,          6.042667,                    72.978857,      0.915000
                1655106540,           2022-06-13 07:49:00,           2022-06-13 03:49:00,      3.070000,     14.765000,          5.999733,                    72.509742,      0.915000
                1655107440,           2022-06-13 08:04:00,           2022-06-13 04:04:00,      3.070000,     14.696000,          5.997425,                    72.381615,      0.915000
                1655108340,           2022-06-13 08:19:00,           2022-06-13 04:19:00,      3.070000,     14.688000,          5.976940,                    72.122797,      0.915000
                1655109240,           2022-06-13 08:34:00,           2022-06-13 04:34:00,      3.070000,     14.739000,          5.947231,                    71.837776,      0.915000
                1655110140,           2022-06-13 08:49:00,           2022-06-13 04:49:00,      3.070000,     14.808000,          5.914425,                    71.540367,      0.915000
                1655111040,           2022-06-13 09:04:00,           2022-06-13 05:04:00,      3.070000,     14.851000,          5.890344,                    71.310448,      0.914000
                1655111940,           2022-06-13 09:19:00,           2022-06-13 05:19:00,      3.070000,     14.826000,          5.879490,                    71.143432,      0.915000
                1655112840,           2022-06-13 09:34:00,           2022-06-13 05:34:00,      3.070000,     14.817000,          5.858992,                    70.882626,      0.915000
                1655113740,           2022-06-13 09:49:00,           2022-06-13 05:49:00,      3.070000,     14.739000,          5.851716,                    70.684032,      0.915000
                1655114640,           2022-06-13 10:04:00,           2022-06-13 06:04:00,      3.070000,     14.696000,          5.834163,                    70.411243,      0.915000
                1655115540,           2022-06-13 10:19:00,           2022-06-13 06:19:00,      3.070000,     14.653000,          5.831305,                    70.316021,      0.915000
                1655116440,           2022-06-13 10:34:00,           2022-06-13 06:34:00,      3.070000,     14.705000,          5.808127,                    70.109674,      0.915000
                1655117340,           2022-06-13 10:49:00,           2022-06-13 06:49:00,      3.070000,     14.748000,          5.780777,                    69.839748,      0.914000
                1655118240,           2022-06-13 11:04:00,           2022-06-13 07:04:00,      3.070000,     14.894000,          5.748672,                    69.655225,      0.914000
                1655119140,           2022-06-13 11:19:00,           2022-06-13 07:19:00,      3.070000,     14.826000,          5.748853,                    69.562687,      0.915000
                1655120040,           2022-06-13 11:34:00,           2022-06-13 07:34:00,      3.070000,     14.817000,          5.737338,                    69.410843,      0.914000
                1655120940,           2022-06-13 11:49:00,           2022-06-13 07:49:00,      3.070000,     14.826000,          5.741504,                    69.473770,      0.915000
                1655121840,           2022-06-13 12:04:00,           2022-06-13 08:04:00,      3.070000,     14.739000,          5.803551,                    70.102230,      0.915000
                1655122740,           2022-06-13 12:19:00,           2022-06-13 08:19:00,      3.070000,     14.774000,          5.848785,                    70.698207,      0.915000
                1655123640,           2022-06-13 12:34:00,           2022-06-13 08:34:00,      3.070000,     14.731000,          5.916949,                    71.460518,      0.915000
                1655124540,           2022-06-13 12:49:00,           2022-06-13 08:49:00,      3.070000,     14.774000,          5.960633,                    72.050197,      0.915000
                1655125440,           2022-06-13 13:04:00,           2022-06-13 09:04:00,      3.070000,     14.808000,          5.999337,                    72.567451,      0.915000
                1655126340,           2022-06-13 13:19:00,           2022-06-13 09:19:00,      3.070000,     14.869000,          6.044026,                    73.197335,      0.915000
                1655127240,           2022-06-13 13:34:00,           2022-06-13 09:34:00,      3.070000,     14.851000,          6.100188,                    73.850895,      0.915000
                1655128140,           2022-06-13 13:49:00,           2022-06-13 09:49:00,      3.070000,     14.920000,          6.135987,                    74.386885,      0.915000
                1655129040,           2022-06-13 14:04:00,           2022-06-13 10:04:00,      3.070000,     14.929000,          6.178541,                    74.916245,      0.915000
                1655129940,           2022-06-13 14:19:00,           2022-06-13 10:19:00,      3.070000,     14.894000,          6.217385,                    75.334500,      0.915000
                1655130840,           2022-06-13 14:34:00,           2022-06-13 10:34:00,      3.070000,     14.860000,          6.306859,                    76.366674,      0.915000
                1655131740,           2022-06-13 14:49:00,           2022-06-13 10:49:00,      3.070000,     14.834000,          6.397223,                    77.420545,      0.915000
                1655132640,           2022-06-13 15:04:00,           2022-06-13 11:04:00,      3.070000,     14.808000,          6.430427,                    77.781878,      0.915000
                1655133540,           2022-06-13 15:19:00,           2022-06-13 11:19:00,      3.070000,     14.817000,          6.401128,                    77.441442,      0.915000
                1655134440,           2022-06-13 15:34:00,           2022-06-13 11:34:00,      3.070000,     14.800000,          6.387888,                    77.254949,      0.915000
                1655135340,           2022-06-13 15:49:00,           2022-06-13 11:49:00,      3.070000,     14.817000,          6.472978,                    78.310683,      0.915000
                1655136240,           2022-06-13 16:04:00,           2022-06-13 12:04:00,      3.070000,     14.937000,          6.537122,                    79.276796,      0.915000
                1655137140,           2022-06-13 16:19:00,           2022-06-13 12:19:00,      3.070000,     14.869000,          6.636017,                    80.366757,      0.916000
                1655138040,           2022-06-13 16:34:00,           2022-06-13 12:34:00,      3.070000,     14.920000,          6.700263,                    81.227627,      0.916000
                1655138940,           2022-06-13 16:49:00,           2022-06-13 12:49:00,      3.070000,     14.869000,          6.781361,                    82.126974,      0.916000
                1655139840,           2022-06-13 17:04:00,           2022-06-13 13:04:00,      3.070000,     14.886000,          6.846874,                    82.948582,      0.916000
                1655140740,           2022-06-13 17:19:00,           2022-06-13 13:19:00,      3.070000,     14.800000,          6.934092,                    83.860721,      0.916000
                1655141640,           2022-06-13 17:34:00,           2022-06-13 13:34:00,      3.070000,     14.757000,          7.004632,                    84.640865,      0.916000
                1655142540,           2022-06-13 17:49:00,           2022-06-13 13:49:00,      3.070000,     14.817000,          7.062470,                    85.442407,      0.916000
                1655143440,           2022-06-13 18:04:00,           2022-06-13 14:04:00,      3.070000,     14.860000,          7.123387,                    86.253608,      0.916000
                1655144340,           2022-06-13 18:19:00,           2022-06-13 14:19:00,      3.070000,     14.903000,          7.182679,                    87.046394,      0.916000
                1655145240,           2022-06-13 18:34:00,           2022-06-13 14:34:00,      3.060000,     14.929000,          7.243412,                    87.828059,      0.916000
                1655146140,           2022-06-13 18:49:00,           2022-06-13 14:49:00,      3.070000,     14.946000,          7.302411,                    88.573514,      0.917000
                1655147040,           2022-06-13 19:04:00,           2022-06-13 15:04:00,      3.070000,     14.912000,          7.357536,                    89.181518,      0.916000
                1655147940,           2022-06-13 19:19:00,           2022-06-13 15:19:00,      3.070000,     14.843000,          7.424480,                    89.868816,      0.917000
                1655148840,           2022-06-13 19:34:00,           2022-06-13 15:34:00,      3.070000,     14.808000,          7.452633,                    90.146392,      0.916000
                1655149740,           2022-06-13 19:49:00,           2022-06-13 15:49:00,      3.070000,     14.826000,          7.495309,                    90.695279,      0.916000
                1655150640,           2022-06-13 20:04:00,           2022-06-13 16:04:00,      3.070000,     14.817000,          7.527858,                    91.072716,      0.917000
                1655151540,           2022-06-13 20:19:00,           2022-06-13 16:19:00,      3.070000,     14.877000,          7.518794,                    91.072375,      0.917000
                1655152440,           2022-06-13 20:34:00,           2022-06-13 16:34:00,      3.070000,     14.860000,          7.543899,                    91.345379,      0.917000
                1655153340,           2022-06-13 20:49:00,           2022-06-13 16:49:00,      3.070000,     15.006000,          7.523637,                    91.366266,      0.916000
                1655154240,           2022-06-13 21:04:00,           2022-06-13 17:04:00,      3.070000,     14.920000,          7.538102,                    91.384793,      0.916000
                1655155140,           2022-06-13 21:19:00,           2022-06-13 17:19:00,      3.070000,     14.894000,          7.541049,                    91.373012,      0.917000
                1655156040,           2022-06-13 21:34:00,           2022-06-13 17:34:00,      3.070000,     14.886000,          7.523804,                    91.149461,      0.916000
                1655156940,           2022-06-13 21:49:00,           2022-06-13 17:49:00,      3.070000,     14.877000,          7.514711,                    91.022922,      0.917000
                1655157840,           2022-06-13 22:04:00,           2022-06-13 18:04:00,      3.070000,     14.808000,          7.498355,                    90.699438,      0.916000
                1655158740,           2022-06-13 22:19:00,           2022-06-13 18:19:00,      3.070000,     14.808000,          7.427323,                    89.840242,      0.916000
                1655159640,           2022-06-13 22:34:00,           2022-06-13 18:34:00,      3.070000,     14.817000,          7.363747,                    89.087291,      0.916000
                1655160540,           2022-06-13 22:49:00,           2022-06-13 18:49:00,      3.070000,     14.817000,          7.317208,                    88.524260,      0.917000
                1655161440,           2022-06-13 23:04:00,           2022-06-13 19:04:00,      3.070000,     14.869000,          7.241889,                    87.704291,      0.916000
                1655162340,           2022-06-13 23:19:00,           2022-06-13 19:19:00,      3.070000,     14.869000,          7.193714,                    87.120848,      0.916000
                1655163240,           2022-06-13 23:34:00,           2022-06-13 19:34:00,      3.070000,     14.860000,          7.139717,                    86.451347,      0.916000
                1655164140,           2022-06-13 23:49:00,           2022-06-13 19:49:00,      3.070000,     14.877000,          7.071325,                    85.652342,      0.916000
                1655165040,           2022-06-14 00:04:00,           2022-06-13 20:04:00,      3.070000,     14.757000,          7.045451,                    85.134110,      0.917000
                1655165940,           2022-06-14 00:19:00,           2022-06-13 20:19:00,      3.070000,     14.739000,          6.997079,                    84.519091,      0.916000
                1655166840,           2022-06-14 00:34:00,           2022-06-13 20:34:00,      3.070000,     14.688000,          6.949968,                    83.864175,      0.916000
                1655167740,           2022-06-14 00:49:00,           2022-06-13 20:49:00,      3.070000,     14.774000,          6.892161,                    83.310199,      0.916000
                1655168640,           2022-06-14 01:04:00,           2022-06-13 21:04:00,      3.070000,     14.662000,          6.881923,                    82.999754,      0.916000
                1655169540,           2022-06-14 01:19:00,           2022-06-13 21:19:00,      3.070000,     14.748000,          6.803700,                    82.198059,      0.916000
                1655170440,           2022-06-14 01:34:00,           2022-06-13 21:34:00,      3.070000,     14.851000,          6.719107,                    81.343732,      0.915000
                1655171340,           2022-06-14 01:49:00,           2022-06-13 21:49:00,      3.070000,     14.765000,          6.692858,                    80.886497,      0.916000
                1655172240,           2022-06-14 02:04:00,           2022-06-13 22:04:00,      3.070000,     14.860000,          6.610608,                    80.044614,      0.915000
                1655173140,           2022-06-14 02:19:00,           2022-06-13 22:19:00,      3.070000,     14.808000,          6.563510,                    79.391636,      0.915000
                1655174040,           2022-06-14 02:34:00,           2022-06-13 22:34:00,      3.070000,     14.748000,          6.519600,                    78.765743,      0.916000
                1655174940,           2022-06-14 02:49:00,           2022-06-13 22:49:00,      3.060000,     14.714000,          6.471891,                    78.136055,      0.915000
                1655175840,           2022-06-14 03:04:00,           2022-06-13 23:04:00,      3.070000,     14.731000,          6.423089,                    77.573311,      0.915000
                1655176740,           2022-06-14 03:19:00,           2022-06-13 23:19:00,      3.070000,     14.739000,          6.380722,                    77.073995,      0.915000
                1655177640,           2022-06-14 03:34:00,           2022-06-13 23:34:00,      3.070000,     14.774000,          6.360676,                    76.885780,      0.916000
                1655178540,           2022-06-14 03:49:00,           2022-06-13 23:49:00,      3.070000,     14.834000,          6.306592,                    76.323712,      0.915000
                1655179440,           2022-06-14 04:04:00,           2022-06-14 00:04:00,      3.070000,     14.851000,          6.296969,                    76.233182,      0.915000
                1655180340,           2022-06-14 04:19:00,           2022-06-14 00:19:00,      3.070000,     14.877000,          6.272739,                    75.979364,      0.915000
                1655181240,           2022-06-14 04:34:00,           2022-06-14 00:34:00,      3.070000,     14.826000,          6.257521,                    75.717715,      0.915000
                1655182140,           2022-06-14 04:49:00,           2022-06-14 00:49:00,      3.070000,     14.800000,          6.227048,                    75.309751,      0.915000
                1655183040,           2022-06-14 05:04:00,           2022-06-14 01:04:00,      3.070000,     14.722000,          6.221358,                    75.123388,      0.915000
                1655183940,           2022-06-14 05:19:00,           2022-06-14 01:19:00,      3.060000,     14.705000,          6.214655,                    75.016858,      0.915000
                1655184840,           2022-06-14 05:34:00,           2022-06-14 01:34:00,      3.060000,     14.757000,          6.188241,                    74.775962,      0.915000
                1655185740,           2022-06-14 05:49:00,           2022-06-14 01:49:00,      3.070000,     14.757000,          6.176812,                    74.637853,      0.915000
                1655186640,           2022-06-14 06:04:00,           2022-06-14 02:04:00,      3.070000,     14.765000,          6.176076,                    74.640930,      0.915000
                1655187540,           2022-06-14 06:19:00,           2022-06-14 02:19:00,      3.060000,     14.791000,          6.168990,                    74.594146,      0.915000
                1655188440,           2022-06-14 06:34:00,           2022-06-14 02:34:00,      3.070000,     14.791000,          6.167357,                    74.574401,      0.915000
                1655189340,           2022-06-14 06:49:00,           2022-06-14 02:49:00,      3.060000,     14.843000,          6.146650,                    74.401457,      0.915000
                1655190240,           2022-06-14 07:04:00,           2022-06-14 03:04:00,      3.060000,     14.808000,          6.121806,                    74.048822,      0.915000
                1655191140,           2022-06-14 07:19:00,           2022-06-14 03:19:00,      3.060000,     14.791000,          6.117554,                    73.972199,      0.915000
                1655192040,           2022-06-14 07:34:00,           2022-06-14 03:34:00,      3.070000,     14.722000,          6.120131,                    73.901068,      0.915000
                1655192940,           2022-06-14 07:49:00,           2022-06-14 03:49:00,      3.070000,     14.739000,          6.101525,                    73.701515,      0.915000
                1655193840,           2022-06-14 08:04:00,           2022-06-14 04:04:00,      3.070000,     14.748000,          6.095900,                    73.646857,      0.915000
                1655194740,           2022-06-14 08:19:00,           2022-06-14 04:19:00,      3.070000,     14.765000,          6.090354,                    73.604936,      0.915000
                1655195640,           2022-06-14 08:34:00,           2022-06-14 04:34:00,      3.060000,     14.774000,          6.086361,                    73.569952,      0.915000
                1655196540,           2022-06-14 08:49:00,           2022-06-14 04:49:00,      3.070000,     14.783000,          6.077470,                    73.475726,      0.915000
                1655197440,           2022-06-14 09:04:00,           2022-06-14 05:04:00,      3.070000,     14.851000,          6.067528,                    73.455495,      0.915000
                1655198340,           2022-06-14 09:19:00,           2022-06-14 05:19:00,      3.070000,     14.877000,          6.056353,                    73.358363,      0.915000
                1655199240,           2022-06-14 09:34:00,           2022-06-14 05:34:00,      3.070000,     14.800000,          6.049062,                    73.157198,      0.915000
                1655200140,           2022-06-14 09:49:00,           2022-06-14 05:49:00,      3.060000,     14.800000,          6.027018,                    72.890597,      0.914000
                1655201040,           2022-06-14 10:04:00,           2022-06-14 06:04:00,      3.070000,     14.696000,          6.042322,                    72.923468,      0.915000
                1655201940,           2022-06-14 10:19:00,           2022-06-14 06:19:00,      3.070000,     14.670000,          6.042066,                    72.882327,      0.915000
                1655202840,           2022-06-14 10:34:00,           2022-06-14 06:34:00,      3.070000,     14.679000,          6.037257,                    72.837478,      0.915000
                1655203740,           2022-06-14 10:49:00,           2022-06-14 06:49:00,      3.060000,     14.757000,          6.023330,                    72.783252,      0.915000
                1655204640,           2022-06-14 11:04:00,           2022-06-14 07:04:00,      3.070000,     14.765000,          6.019327,                    72.746541,      0.915000
                1655205540,           2022-06-14 11:19:00,           2022-06-14 07:19:00,      3.070000,     14.817000,          6.011672,                    72.729762,      0.915000
                1655206440,           2022-06-14 11:34:00,           2022-06-14 07:34:00,      3.070000,     14.903000,          5.994548,                    72.647519,      0.915000
                1655207340,           2022-06-14 11:49:00,           2022-06-14 07:49:00,      3.070000,     14.826000,          6.021558,                    72.862493,      0.915000
                1655208240,           2022-06-14 12:04:00,           2022-06-14 08:04:00,      3.070000,     14.808000,          6.073635,                    73.466150,      0.915000
                1655209140,           2022-06-14 12:19:00,           2022-06-14 08:19:00,      3.060000,     14.739000,          6.152139,                    74.312900,      0.915000
                1655210040,           2022-06-14 12:34:00,           2022-06-14 08:34:00,      3.060000,     14.765000,          6.202201,                    74.956662,      0.915000
                1655210940,           2022-06-14 12:49:00,           2022-06-14 08:49:00,      3.070000,     14.774000,          6.255358,                    75.612739,      0.915000
                1655211840,           2022-06-14 13:04:00,           2022-06-14 09:04:00,      3.070000,     14.851000,          6.307583,                    76.361687,      0.915000
                1655212740,           2022-06-14 13:19:00,           2022-06-14 09:19:00,      3.070000,     14.834000,          6.376811,                    77.173510,      0.916000
                1655213640,           2022-06-14 13:34:00,           2022-06-14 09:34:00,      3.070000,     14.903000,          6.415906,                    77.753924,      0.915000
                1655214540,           2022-06-14 13:49:00,           2022-06-14 09:49:00,      3.060000,     14.937000,          6.464442,                    78.395392,      0.915000
                1655215440,           2022-06-14 14:04:00,           2022-06-14 10:04:00,      3.060000,     14.937000,          6.524056,                    79.118341,      0.915000
                1655216340,           2022-06-14 14:19:00,           2022-06-14 10:19:00,      3.070000,     14.851000,          6.624391,                    80.197071,      0.916000
                1655217240,           2022-06-14 14:34:00,           2022-06-14 10:34:00,      3.060000,     14.808000,          6.709656,                    81.159405,      0.916000
                1655218140,           2022-06-14 14:49:00,           2022-06-14 10:49:00,      3.070000,     14.834000,          6.786690,                    82.133959,      0.916000
                1655219040,           2022-06-14 15:04:00,           2022-06-14 11:04:00,      3.060000,     14.851000,          6.801575,                    82.342117,      0.916000
                1655219940,           2022-06-14 15:19:00,           2022-06-14 11:19:00,      3.070000,     14.851000,          6.766465,                    81.917062,      0.915000
                1655220840,           2022-06-14 15:34:00,           2022-06-14 11:34:00,      3.060000,     14.834000,          6.745866,                    81.639890,      0.916000
                1655221740,           2022-06-14 15:49:00,           2022-06-14 11:49:00,      3.070000,     14.877000,          6.772467,                    82.032393,      0.916000
                1655222640,           2022-06-14 16:04:00,           2022-06-14 12:04:00,      3.070000,     14.912000,          6.851246,                    83.044721,      0.916000
                1655223540,           2022-06-14 16:19:00,           2022-06-14 12:19:00,      3.070000,     14.946000,          6.924306,                    83.987344,      0.916000
                1655224440,           2022-06-14 16:34:00,           2022-06-14 12:34:00,      3.070000,     14.912000,          7.019465,                    85.083722,      0.916000
                1655225340,           2022-06-14 16:49:00,           2022-06-14 12:49:00,      3.070000,     14.877000,          7.090105,                    85.879825,      0.916000
                1655226240,           2022-06-14 17:04:00,           2022-06-14 13:04:00,      3.070000,     14.808000,          7.177487,                    86.818245,      0.916000
                1655227140,           2022-06-14 17:19:00,           2022-06-14 13:19:00,      3.070000,     14.877000,          7.217487,                    87.422754,      0.915000
                1655228040,           2022-06-14 17:34:00,           2022-06-14 13:34:00,      3.070000,     14.851000,          7.306182,                    88.451052,      0.916000
                1655228940,           2022-06-14 17:49:00,           2022-06-14 13:49:00,      3.070000,     14.920000,          7.362531,                    89.256342,      0.916000
                1655229840,           2022-06-14 18:04:00,           2022-06-14 14:04:00,      3.070000,     14.920000,          7.428676,                    90.058223,      0.917000
                1655230740,           2022-06-14 18:19:00,           2022-06-14 14:19:00,      3.070000,     14.972000,          7.473404,                    90.694654,      0.917000
                1655231640,           2022-06-14 18:34:00,           2022-06-14 14:34:00,      3.070000,     14.955000,          7.531180,                    91.364772,      0.916000
                1655232540,           2022-06-14 18:49:00,           2022-06-14 14:49:00,      3.070000,     14.920000,          7.583015,                    91.929280,      0.917000
                1655233440,           2022-06-14 19:04:00,           2022-06-14 15:04:00,      3.070000,     14.903000,          7.622002,                    92.370514,      0.917000
                1655234340,           2022-06-14 19:19:00,           2022-06-14 15:19:00,      3.060000,     14.937000,          7.645288,                    92.715723,      0.916000
                1655235240,           2022-06-14 19:34:00,           2022-06-14 15:34:00,      3.070000,     14.843000,          7.724954,                    93.505870,      0.917000
                1655236140,           2022-06-14 19:49:00,           2022-06-14 15:49:00,      3.070000,     14.903000,          7.771437,                    94.181506,      0.918000
                1655237040,           2022-06-14 20:04:00,           2022-06-14 16:04:00,      3.070000,     14.903000,          7.793484,                    94.448702,      0.917000
                1655237940,           2022-06-14 20:19:00,           2022-06-14 16:19:00,      3.070000,     14.937000,          7.789832,                    94.468626,      0.917000
                1655238840,           2022-06-14 20:34:00,           2022-06-14 16:34:00,      3.070000,     14.998000,          7.779170,                    94.454343,      0.917000
                1655239740,           2022-06-14 20:49:00,           2022-06-14 16:49:00,      3.070000,     14.937000,          7.784932,                    94.409206,      0.917000
                1655240640,           2022-06-14 21:04:00,           2022-06-14 17:04:00,      3.070000,     14.903000,          7.778786,                    94.270571,      0.917000
                1655241540,           2022-06-14 21:19:00,           2022-06-14 17:19:00,      3.070000,     14.894000,          7.761524,                    94.044448,      0.917000
                1655242440,           2022-06-14 21:34:00,           2022-06-14 17:34:00,      3.070000,     14.851000,          7.769963,                    94.065737,      0.917000
                1655243340,           2022-06-14 21:49:00,           2022-06-14 17:49:00,      3.070000,     14.860000,          7.732516,                    93.629260,      0.917000
                1655244240,           2022-06-14 22:04:00,           2022-06-14 18:04:00,      3.070000,     14.894000,          7.652920,                    92.728518,      0.917000
                1655245140,           2022-06-14 22:19:00,           2022-06-14 18:19:00,      3.070000,     14.851000,          7.600128,                    92.009655,      0.917000
                1655246040,           2022-06-14 22:34:00,           2022-06-14 18:34:00,      3.070000,     14.920000,          7.516053,                    91.117499,      0.916000
                1655246940,           2022-06-14 22:49:00,           2022-06-14 18:49:00,      3.070000,     14.937000,          7.455014,                    90.408228,      0.917000
                1655247840,           2022-06-14 23:04:00,           2022-06-14 19:04:00,      3.070000,     14.946000,          7.383258,                    89.554143,      0.916000
